player_id;list_tournaments
P-89223;2015
P-90061;2002
P-65910;1995
P-58856;2015
P-17273;2015
P-28220;2003
P-01172;1962
P-26899;1966
P-73764;1986
P-51786;2014
P-62296;1991
P-26568;2007
P-33672;1991
P-02688;1991
P-20612;1999
P-21302;1991
P-42107;2010
P-37483;1978
P-42885;1982
P-56430;1998
P-67544;1998
P-09704;2010
P-41334;2014
P-85695;1934
P-66681;2002
P-32165;2018
P-18094;2006
P-89508;2019
P-71720;1958
P-57029;2022
P-03391;1978
P-12418;1994
P-05719;1934
P-82525;1958
P-63935;2002
P-58363;2018
P-70100;2002
P-10281;1982
P-70715;2018
P-73743;1950
P-60319;1950
P-43520;1970
P-48883;1974
P-05922;2018
P-42046;1966
P-48831;1970
P-77464;2010
P-48968;2006
P-78280;1994
P-12183;1978
P-70088;1934
P-67536;1938
P-97294;2006
P-81336;1999
P-27272;2015
P-39031;1958
P-69681;1990
P-67652;1938
P-71840;2018
P-38789;2006
P-02662;1970
P-63214;1986
P-32148;1962
P-05390;2002
P-76546;1930
P-61178;2014
P-07088;2002
P-31085;2022
P-59568;2011
P-51653;2014
P-05885;1990
P-97724;1970
P-29915;1999
P-02042;1958
P-77199;2006
P-80505;2022
P-85334;1938
P-24945;1998
P-58512;2019
P-04469;2010
P-72635;2015
P-98382;1990
P-53452;2014
P-64372;2010
P-65320;2018
P-73712;2022
P-17884;2002
P-34289;1970
P-03894;1966
P-56969;1998
P-55727;2010
P-76618;1970
P-72797;2002
P-36870;2014
P-76705;2018
P-01835;2014
P-57189;1990
P-26616;2006
P-25906;2006
P-50085;2019
P-08096;1990
P-34716;2003
P-62839;2019
P-23925;2022
P-54794;1995
P-93242;1999
P-95453;2018
P-34956;2002
P-94422;2022
P-87284;2022
P-70583;2022
P-12996;1998
P-53448;2002
P-17941;2002
P-85019;2002
P-93688;2022
P-00585;2006
P-88041;1998
P-55518;2002
P-76946;2006
P-44462;1998
P-89920;1998
P-78753;1998
P-41428;1998
P-85438;2022
P-43829;1998
P-92151;2002
P-45457;2022
P-11262;2006
P-20886;2002
P-30493;1974
P-35111;2003
P-01416;2018
P-21683;2006
P-21188;1966
P-43307;1994
P-87231;1998
P-73673;1966
P-24647;2014
P-27099;1966
P-56505;1994
P-70547;2018
P-42603;1994
P-86677;1990
P-76896;1990
P-05318;2022
P-42808;2006
P-84724;2011
P-21531;2022
P-76590;1994
P-45212;2006
P-86560;2019
P-60374;2015
P-14428;2014
P-88203;2002
P-73924;2010
P-60629;1962
P-58585;1966
P-07475;2014
P-46574;1986
P-38733;2011
P-70528;2015
P-26546;2022
P-89353;1966
P-36059;1966
P-10890;1994
P-91993;2019
P-76960;2014
P-09441;2014
P-22385;1990
P-68463;1990
P-15801;1986
P-24531;2022
P-79316;2010
P-84893;1998
P-11629;2014
P-69834;1986
P-71023;2022
P-13638;1990
P-81571;1995
P-51120;1938
P-70102;1986
P-62207;2006
P-97773;1999
P-63774;2002
P-33014;2007
P-24913;2015
P-66036;2003
P-05213;2019
P-53274;2019
P-55451;2014
P-23912;1982
P-54576;2003
P-12997;2003
P-53957;2018
P-98547;1954
P-88467;1982
P-15663;1974
P-21550;1998
P-09728;2010
P-77419;2018
P-24437;2007
P-76678;2002
P-56094;1986
P-84380;1982
P-66254;1982
P-92547;2002
P-81466;2022
P-80668;2014
P-00137;2015
P-01505;2018
P-76247;1998
P-15347;2015
P-39788;2022
P-44896;1966
P-96985;1986
P-11976;2019
P-25543;2006
P-39956;2014
P-45870;2011
P-09400;2022
P-90086;2019
P-72803;1966
P-10444;1998
P-40338;1986
P-44116;2014
P-93801;1938
P-23204;1990
P-63276;1995
P-84693;2007
P-10791;1999
P-59141;2019
P-61320;1999
P-34957;2002
P-83403;2002
P-01945;2014
P-31765;2022
P-43499;2019
P-90857;2006
P-39602;2014
P-09113;2022
P-07614;2018
P-60716;2018
P-84885;1998
P-91148;2002
P-17967;2010
P-12476;2018
P-77789;2018
P-20690;1934
P-10094;2002
P-52474;1998
P-78756;1994
P-84563;2022
P-16075;2003
P-86407;2003
P-54473;2011
P-46873;2006
P-44411;1994
P-27460;1986
P-53874;2006
P-22562;1998
P-07031;1994
P-12470;1994
P-45593;1982
P-53099;1982
P-22841;1970
P-84003;2006
P-17754;1954
P-55416;2014
P-74455;1970
P-41870;1982
P-58656;1938
P-61069;2011
P-90659;2003
P-64332;2007
P-60387;2007
P-90789;2015
P-42920;1990
P-38921;1990
P-97143;2010
P-49425;2011
P-44396;2010
P-30753;2010
P-75651;1958
P-55991;2002
P-01955;1999
P-96080;2011
P-26539;2014
P-69145;2015
P-14841;1994
P-99975;1982
P-22408;1990
P-84542;1998
P-13975;2022
P-12738;1982
P-80201;1954
P-82507;1982
P-22242;2002
P-47674;2003
P-06291;1954
P-18335;1990
P-91976;2006
P-42763;2015
P-69089;2010
P-74480;2014
P-68671;1994
P-72864;1970
P-81049;2002
P-10172;2022
P-51118;2022
P-54713;2010
P-39260;2011
P-20998;2022
P-17774;1990
P-70724;1962
P-12716;1986
P-59774;1986
P-83005;1978
P-46325;2010
P-12030;1978
P-26509;1999
P-25439;2019
P-68346;1986
P-58791;2022
P-35408;2022
P-42160;2022
P-25644;1998
P-22409;1998
P-29143;1986
P-09888;2006
P-40627;1998
P-82662;2014
P-59388;1990
P-67585;1994
P-61157;1982
P-76498;2002
P-27059;2014
P-78666;1990
P-64968;1986
P-44137;2007
P-50918;1950
P-84534;2002
P-38647;2018
P-28958;1938
P-59575;2011
P-81185;1938
P-64427;1938
P-81922;1995
P-52878;1998
P-54240;1958
P-88428;2002
P-39861;2022
P-29008;1994
P-03282;1986
P-94893;2019
P-49882;2010
P-04224;2014
P-66316;2014
P-26126;2010
P-83431;1954
P-12548;2010
P-27876;1954
P-47067;1990
P-92768;1938
P-33197;1998
P-10738;2002
P-08544;2010
P-50470;2002
P-57722;2014
P-25958;2011
P-22302;2006
P-25979;1970
P-63835;1974
P-41102;1978
P-03652;1982
P-92154;1974
P-75209;1954
P-67839;1994
P-57248;2014
P-76506;1982
P-11767;2018
P-81643;2006
P-40793;1998
P-55734;1970
P-10129;1998
P-99207;1994
P-16445;1962
P-81384;1958
P-03719;1982
P-33611;2019
P-89154;2002
P-94788;1938
P-21116;2014
P-12977;2019
P-41783;2002
P-46895;2010
P-03183;2015
P-52641;2002
P-50688;2022
P-19118;2015
P-92403;2007
P-70989;1958
P-97258;2014
P-85579;2022
P-53349;1995
P-90842;1990
P-50679;2022
P-89601;2014
P-67713;1990
P-48686;1982
P-71237;1999
P-84486;2010
P-15303;2007
P-96028;2019
P-91486;2006
P-79689;1986
P-59934;1970
P-26281;1994
P-11879;2022
P-23779;2019
P-40412;2011
P-79215;2018
P-12917;1966
P-55526;1962
P-98422;1978
P-60142;2019
P-81440;1938
P-51921;1994
P-37844;2002
P-29822;1958
P-11392;2002
P-72738;1966
P-40684;1986
P-12745;1938
P-75205;2003
P-56532;2010
P-62376;1934
P-42540;1970
P-56385;2002
P-76056;1938
P-90361;2018
P-06020;1998
P-95267;1990
P-08594;1999
P-28010;2014
P-81978;2015
P-49962;1986
P-99830;2006
P-12940;1990
P-05630;2010
P-50938;1990
P-13552;1998
P-03775;1982
P-50109;2006
P-74058;2014
P-30744;1970
P-91718;1998
P-56280;2018
P-44926;2010
P-39366;1954
P-65181;1974
P-10969;1990
P-66980;1970
P-82723;1994
P-71100;2022
P-96996;1986
P-22378;2010
P-70812;2018
P-97840;2002
P-42198;1966
P-50787;1998
P-78557;2002
P-22876;2002
P-48643;2006
P-35873;1994
P-82458;2002
P-16059;1998
P-88863;2002
P-27187;1938
P-24692;1954
P-69496;1954
P-53255;1958
P-98051;2002
P-90635;1990
P-43781;1982
P-85176;2002
P-06023;1995
P-41671;2014
P-32594;2002
P-34666;2011
P-50944;2010
P-06338;2022
P-50718;2010
P-71071;2022
P-37760;2010
P-44689;2018
P-98447;1999
P-94106;1994
P-02305;2022
P-61793;2006
P-88715;2022
P-86570;1954
P-57208;1982
P-28164;2019
P-44349;1978
P-60052;2002
P-59138;2014
P-01939;2006
P-17405;1995
P-68890;2006
P-22554;1982
P-11275;2010
P-25456;1986
P-39884;2010
P-09569;2022
P-69919;2018
P-76847;1966
P-69030;2015
P-55474;2011
P-28816;1998
P-90721;1986
P-97105;2019
P-19025;2011
P-73084;2015
P-08601;1962
P-43761;1970
P-99201;1999
P-65068;2019
P-53363;2014
P-86625;2014
P-31693;1990
P-82210;2002
P-77238;2006
P-98747;2022
P-52654;1995
P-38422;2003
P-92874;2014
P-19149;2011
P-36426;2002
P-60008;2010
P-38721;1966
P-66593;1986
P-74032;1990
P-35864;2019
P-20285;1994
P-07865;2006
P-51349;1990
P-17666;2002
P-72495;2002
P-51868;1998
P-06117;2014
P-18923;2022
P-73990;1999
P-05014;2007
P-21988;2010
P-01517;2011
P-09202;2015
P-76522;1978
P-65387;1990
P-68971;1990
P-53533;2010
P-47038;1990
P-44011;2002
P-94989;2019
P-05723;1990
P-14601;2003
P-20051;2018
P-42224;2006
P-92000;2014
P-16557;2006
P-37933;2006
P-39646;1998
P-30672;1986
P-82607;2011
P-09806;1966
P-66365;1986
P-36187;1999
P-24621;1998
P-08916;2018
P-29053;2022
P-17521;2019
P-93676;2015
P-19263;2007
P-84365;2019
P-82186;1966
P-02231;2018
P-31275;2007
P-55321;2010
P-36036;1998
P-95150;2007
P-57021;2006
P-52655;1938
P-09658;2018
P-70753;1958
P-24266;2011
P-19888;2002
P-93057;2007
P-67864;1958
P-20172;1974
P-77532;2010
P-23529;1966
P-17566;1982
P-00795;1986
P-83216;2018
P-81929;1970
P-96979;1978
P-23639;1982
P-88899;2006
P-21864;2010
P-44313;1978
P-88070;1994
P-11183;1999
P-30891;2010
P-29896;2019
P-38371;2006
P-71934;2015
P-25746;2011
P-68584;1978
P-46780;2007
P-40137;2022
P-03333;2007
P-32342;1986
P-70254;1938
P-92893;1970
P-55691;2007
P-62594;2022
P-23692;1998
P-94736;2002
P-32212;1998
P-92804;1998
P-48955;2018
P-52217;2018
P-15829;1998
P-05120;2014
P-53668;2014
P-92146;2006
P-32608;1990
P-65802;2010
P-83079;2011
P-70280;2022
P-72937;1994
P-39297;1990
P-96343;2010
P-93339;2007
P-17071;2002
P-59727;2022
P-28230;1994
P-84406;2018
P-53833;2019
P-75144;1962
P-83836;2002
P-80578;1966
P-57615;2022
P-10604;1934
P-19156;2006
P-86786;1962
P-89379;2015
P-53878;1934
P-30720;1934
P-12533;2018
P-97778;2022
P-75763;2010
P-39810;2014
P-95299;1990
P-18672;2010
P-18580;1986
P-73834;2022
P-79146;2002
P-77759;2007
P-27540;2022
P-06520;1966
P-79380;2002
P-26403;2015
P-29548;1978
P-14240;2003
P-42659;2002
P-59777;2002
P-42113;2014
P-68484;2019
P-58415;2010
P-10712;2022
P-05631;1966
P-93346;1982
P-49092;1954
P-02795;2002
P-76740;1958
P-80274;1958
P-31219;2022
P-19802;1970
P-86942;1982
P-93241;2010
P-89519;1978
P-80680;2002
P-25758;2014
P-72770;2022
P-55855;1938
P-47080;1958
P-72592;2022
P-94877;2022
P-92275;2011
P-14033;1978
P-38434;1994
P-40771;1986
P-28260;1999
P-05728;2006
P-08863;1998
P-77047;2014
P-84663;1962
P-21524;2018
P-07453;2018
P-99466;2010
P-56632;2006
P-08487;2019
P-32834;1982
P-97912;2018
P-31849;1938
P-74065;2002
P-96810;2019
P-54322;1994
P-82898;2011
P-32466;1994
P-39265;1998
P-52416;1966
P-28151;2022
P-69896;2018
P-35818;2014
P-97255;1966
P-09501;2019
P-21975;2007
P-00436;1995
P-92316;2010
P-45065;2018
P-61483;1958
P-89248;2022
P-12950;1982
P-28917;2011
P-35312;2006
P-39318;1978
P-49805;1970
P-37990;2014
P-05883;2003
P-59890;1998
P-71560;2007
P-44178;1954
P-55158;2003
P-39450;1998
P-12298;2019
P-71589;1974
P-47983;2010
P-16023;2007
P-37917;1994
P-19991;1998
P-82124;1998
P-81163;2011
P-41343;1995
P-70926;1966
P-19193;2022
P-69827;1954
P-19075;2022
P-65870;1999
P-52008;2006
P-83566;2010
P-35636;1994
P-42517;2022
P-53282;2022
P-61292;2010
P-18928;2019
P-48455;2014
P-38878;1998
P-75315;2003
P-39249;2010
P-00393;2011
P-34121;1958
P-50104;2018
P-41130;1994
P-65433;2019
P-09700;1962
P-70177;1994
P-81025;2014
P-99710;1970
P-67204;1995
P-06468;2006
P-53060;2014
P-12805;2014
P-58459;2011
P-61703;2002
P-25807;1958
P-72916;2014
P-15923;1966
P-95374;2022
P-26950;1995
P-36687;2018
P-06224;2015
P-57476;2018
P-81297;2010
P-68170;1970
P-23207;2003
P-35736;1986
P-36217;1999
P-89759;1995
P-74113;1966
P-80623;1954
P-30345;1995
P-99185;1982
P-63363;2018
P-36108;1962
P-01249;2002
P-56574;2007
P-39584;2022
P-77553;2014
P-41758;2018
P-72928;1958
P-39512;1938
P-16378;2010
P-59647;1998
P-71063;2007
P-01302;2019
P-57496;2006
P-95834;1974
P-31125;2014
P-96231;2015
P-25276;1978
P-86813;1954
P-12901;1999
P-52461;1982
P-52228;2011
P-32235;2019
P-44228;1999
P-03895;2019
P-94465;1998
P-15681;1978
P-37361;1934
P-05132;1966
P-63522;2002
P-36571;2007
P-90185;2003
P-87785;2015
P-23665;2007
P-86087;2010
P-34358;1974
P-77926;1999
P-19610;1999
P-05293;2011
P-27251;1986
P-02423;2002
P-89416;1995
P-69887;1966
P-48001;1970
P-36582;1990
P-73255;2010
P-54042;2014
P-74941;2022
P-61684;2010
P-68060;2022
P-76191;1998
P-43481;2010
P-35264;2006
P-98852;1999
P-95196;2014
P-38266;2011
P-89292;2006
P-50305;2007
P-66746;1970
P-92991;2015
P-26239;1958
P-17898;1998
P-07864;2014
P-36374;1982
P-99522;1934
P-80088;2022
P-92234;2019
P-94002;2002
P-68803;2010
P-99593;1982
P-86323;1986
P-56533;1986
P-03905;1982
P-06573;1990
P-19241;2002
P-26483;2018
P-75180;1999
P-79018;2003
P-45821;1986
P-93922;2014
P-87592;2006
P-21495;1998
P-46904;1998
P-40448;2015
P-08780;2007
P-78735;2014
P-46080;1962
P-47947;2007
P-84467;2007
P-18164;2006
P-75108;2006
P-36686;2018
P-03906;2011
P-56893;2014
P-05511;1986
P-21248;1982
P-09022;1966
P-54287;1998
P-75036;2011
P-86465;2010
P-73390;1986
P-62157;2010
P-04354;1970
P-33586;2014
P-76328;2019
P-87786;2022
P-41620;2002
P-85324;2018
P-48645;2010
P-30363;2010
P-07056;1962
P-65659;2018
P-36126;2018
P-79617;1986
P-89750;2018
P-15475;2011
P-49676;1990
P-29046;2022
P-78440;2014
P-80104;1966
P-37178;2015
P-72006;2003
P-57631;2006
P-31825;1994
P-21324;1962
P-78594;2018
P-70671;2022
P-55170;2006
P-23308;2007
P-53694;2022
P-41691;1966
P-66906;2022
P-85569;1934
P-17625;1966
P-04808;2018
P-13602;1970
P-51002;1990
P-19020;1986
P-79409;2022
P-95634;1978
P-06372;1994
P-81599;2019
P-63673;2022
P-05434;1990
P-31668;2010
P-34056;1994
P-48733;1970
P-37575;1974
P-11462;2018
P-16875;1982
P-78266;2007
P-75574;1966
P-54971;2015
P-38788;2019
P-24335;2015
P-63129;2010
P-49127;2010
P-90908;2018
P-99127;1974
P-27479;2011
P-82719;1974
P-55057;1966
P-14379;1998
P-63778;2010
P-64261;2022
P-81262;1958
P-13321;2022
P-89573;2022
P-99499;1990
P-90303;1994
P-12565;2019
P-72804;2014
P-40312;2010
P-50912;1999
P-88535;1986
P-67578;2022
P-60964;1998
P-40621;2022
P-49691;1938
P-74483;2007
P-70069;2003
P-08896;2022
P-87288;1962
P-64299;2022
P-86817;1990
P-58476;2014
P-38556;2010
P-55350;1998
P-01582;1978
P-48031;2015
P-70689;1938
P-45896;1998
P-16755;1978
P-30739;1994
P-92673;2010
P-75785;2018
P-45288;2022
P-11040;1958
P-83152;1998
P-12272;1966
P-19453;2014
P-35902;2002
P-76882;1986
P-10856;1995
P-28901;1995
P-51033;2011
P-73561;2007
P-20162;2019
P-63535;2003
P-98569;1958
P-57072;1995
P-56909;1999
P-34192;1958
P-74200;2007
P-61216;2006
P-14008;1994
P-32811;2019
P-64443;2014
P-57616;1982
P-65159;1995
P-91793;2014
P-57303;2022
P-83018;2015
P-77552;1994
P-31109;1982
P-64961;2002
P-24254;1995
P-03578;1958
P-72011;2018
P-74337;2022
P-57283;2015
P-35525;2015
P-24936;1995
P-07902;2002
P-79273;2002
P-64352;2010
P-28832;2010
P-34695;2002
P-86276;1970
P-76622;1999
P-61253;1934
P-43209;1974
P-87830;1998
P-72404;2002
P-08169;2018
P-16994;2007
P-86345;2002
P-64050;2019
P-51395;2002
P-09212;2011
P-22941;1994
P-90837;2019
P-00020;2007
P-84424;2022
P-82053;1962
P-69898;1970
P-36515;2014
P-45941;2002
P-42911;2018
P-43980;1994
P-85922;1958
P-46897;1998
P-08307;2010
P-01173;1958
P-35246;1994
P-29398;2014
P-78246;2003
P-58533;2015
P-65322;2007
P-96153;2011
P-68542;1986
P-78807;1990
P-79975;1962
P-61679;1999
P-81449;2015
P-95839;2011
P-74955;1995
P-54146;2015
P-35602;1978
P-33175;2014
P-91889;2022
P-55097;1994
P-26057;1999
P-78579;1954
P-15905;2022
P-28162;1970
P-95491;1994
P-30706;2015
P-04739;1978
P-50522;2010
P-58940;1962
P-71461;2007
P-49305;1938
P-01853;2007
P-81447;2018
P-33839;1966
P-64344;2014
P-70457;1970
P-34802;1970
P-98031;2006
P-73479;2019
P-58692;2022
P-15222;1994
P-72800;1999
P-38599;2010
P-96825;2007
P-80105;2006
P-79763;2018
P-52027;1966
P-25715;1998
P-02921;2019
P-01406;1962
P-59164;1994
P-84364;1986
P-78983;2015
P-46807;2006
P-21234;1994
P-56330;2010
P-43176;2014
P-09596;2014
P-29172;2002
P-72134;1998
P-34822;2022
P-47401;2006
P-16376;2014
P-24755;1994
P-51492;2003
P-65806;2002
P-47670;1998
P-11702;1962
P-95482;2018
P-26643;2015
P-18317;1982
P-55574;2011
P-75280;2003
P-57482;2014
P-03553;2019
P-98775;2018
P-76769;2006
P-77430;1970
P-90001;1938
P-31031;1998
P-27729;2015
P-59324;2006
P-51472;1998
P-24404;1938
P-23894;2003
P-89616;1966
P-50326;2010
P-89311;1978
P-15896;2018
P-34605;1982
P-21890;2014
P-90221;1982
P-88006;1978
P-26414;1998
P-48537;1966
P-00640;2006
P-37275;2014
P-61813;2022
P-89922;2002
P-55794;1986
P-99328;1995
P-42117;1995
P-65108;2002
P-55024;1962
P-27514;1982
P-69273;2011
P-92004;2022
P-08264;2019
P-70737;2019
P-57865;2018
P-46500;2003
P-04157;2022
P-70144;2006
P-14458;2002
P-91907;2007
P-43764;2014
P-79374;1938
P-53773;2019
P-49258;1998
P-06851;2018
P-70251;2003
P-92164;2011
P-12372;1978
P-27957;1998
P-37808;1958
P-20557;2006
P-22480;1978
P-68055;2002
P-26340;1994
P-62033;2022
P-98607;2010
P-03571;1982
P-11872;2003
P-68792;1970
P-49393;2019
P-88939;2014
P-64292;2022
P-83096;1986
P-98071;2010
P-76532;1958
P-36964;2018
P-33751;1998
P-84176;2015
P-58388;2006
P-07520;1998
P-31976;2014
P-68969;1982
P-59683;2010
P-66855;2015
P-84420;1994
P-08624;2007
P-58924;2022
P-46735;2019
P-88523;2019
P-91268;2022
P-91516;2002
P-17698;2014
P-37942;1978
P-48019;1958
P-48249;2002
P-97548;1978
P-90420;1999
P-52378;2014
P-97621;2011
P-79597;1970
P-03128;2006
P-54298;2002
P-53272;2014
P-79593;2015
P-71920;1986
P-91106;2002
P-51287;2006
P-07553;1998
P-94204;1938
P-81723;2015
P-33377;2002
P-98535;1994
P-07683;2002
P-35082;1978
P-27559;2019
P-06754;2010
P-90384;2002
P-97894;1954
P-76435;2015
P-89971;2014
P-41881;2015
P-60811;1962
P-14290;2010
P-36992;2015
P-42223;2022
P-13029;2014
P-56334;1990
P-90524;1970
P-57969;1966
P-65800;2019
P-48433;2014
P-88416;1938
P-16139;2014
P-84722;2002
P-11539;2019
P-61550;2010
P-58271;2019
P-95664;1990
P-16593;2015
P-51785;2006
P-42523;2018
P-15736;2018
P-96267;2002
P-07259;2018
P-08539;2010
P-30316;2022
P-73517;1974
P-49475;2011
P-81778;2010
P-91514;1995
P-61922;2019
P-09705;1998
P-85437;2007
P-20700;1966
P-25541;2002
P-14988;2018
P-60731;2007
P-79283;2010
P-91373;1994
P-33698;1958
P-27787;2006
P-78069;2003
P-42222;2011
P-69292;2003
P-72919;1994
P-83968;1994
P-37294;2018
P-33059;2018
P-08319;1995
P-89534;1966
P-32967;1958
P-66263;1958
P-46091;2010
P-37971;2003
P-95269;2018
P-62318;1982
P-85824;2014
P-80487;1998
P-47440;2018
P-94605;1958
P-64425;1938
P-45405;1994
P-26700;1958
P-23633;1998
P-53978;1938
P-80738;2022
P-76463;1966
P-47321;2022
P-97960;1986
P-55140;2022
P-84378;2006
P-61666;2006
P-07670;2018
P-70432;1938
P-67377;2011
P-65182;2022
P-52271;1982
P-94749;1958
P-45187;2015
P-68158;1962
P-93175;1999
P-31830;1978
P-39356;2014
P-45449;2022
P-49007;2006
P-85817;1999
P-90878;2015
P-44016;1990
P-15890;1982
P-69383;1978
P-33312;2010
P-86826;1990
P-25708;1970
P-93951;2018
P-15476;1958
P-96648;2015
P-42136;1982
P-47418;2015
P-01137;1998
P-23484;2014
P-16067;1982
P-18599;2010
P-79863;1998
P-65534;2010
P-87363;1966
P-30652;2014
P-20854;2007
P-95507;2018
P-80982;1999
P-86931;1974
P-42895;2002
P-32488;2007
P-12397;1974
P-21597;1978
P-47092;2011
P-56788;1998
P-38724;2002
P-05470;1934
P-76542;2002
P-67881;2019
P-10063;2018
P-54489;1938
P-70239;2015
P-06015;1974
P-41105;2003
P-19907;2002
P-35837;2018
P-22338;2006
P-40927;2014
P-85453;2010
P-60562;2006
P-70687;2019
P-97215;2019
P-93920;2022
P-66219;2002
P-47850;1998
P-39704;2019
P-83876;1990
P-95122;2002
P-64718;2018
P-50333;1994
P-46519;2006
P-85374;1982
P-98511;2002
P-72974;2003
P-38753;1938
P-16323;1995
P-85003;1986
P-72889;1934
P-39053;1998
P-64864;2010
P-16470;2019
P-72471;1998
P-61579;1998
P-09730;1938
P-42830;2003
P-30264;2019
P-17418;2019
P-00549;2022
P-97784;2006
P-51360;2015
P-27970;2019
P-83032;2007
P-33435;2019
P-94752;1994
P-09988;2014
P-25850;1995
P-96637;2019
P-59805;1994
P-27779;2011
P-29893;1990
P-05583;2006
P-36651;1990
P-42444;2003
P-48718;1990
P-89975;1986
P-10128;1995
P-97958;2019
P-95180;2007
P-48897;2003
P-99988;2022
P-56735;2002
P-75066;1994
P-84022;2006
P-31388;2003
P-59589;1938
P-30711;2014
P-62104;2011
P-36662;2014
P-80895;2011
P-24285;1999
P-90883;1982
P-60203;2002
P-86015;1970
P-45203;1954
P-10289;2019
P-89089;2019
P-56297;2018
P-24705;2022
P-19743;1998
P-30568;2002
P-42918;2006
P-89878;2014
P-32968;2010
P-35048;1938
P-72637;2018
P-19578;2002
P-05942;2015
P-08153;1995
P-85779;2007
P-31442;2007
P-33434;2018
P-86528;1994
P-00596;2014
P-18804;2002
P-59402;1994
P-38981;2022
P-03377;1994
P-42410;1986
P-20087;2022
P-14832;2003
P-45774;1986
P-79344;1986
P-82814;2010
P-02465;2022
P-93633;2006
P-94551;2014
P-32680;2019
P-14080;1970
P-01165;1986
P-14916;2019
P-93048;2006
P-67012;2014
P-43222;1994
P-18830;2010
P-64688;1990
P-94408;1999
P-69594;2018
P-25745;2018
P-22573;2019
P-63564;1986
P-80404;1986
P-47282;1958
P-70650;2018
P-77459;1958
P-15314;2010
P-37848;2014
P-07093;1954
P-50749;2006
P-31133;2022
P-15996;1999
P-58480;2003
P-62434;2003
P-16403;1986
P-84273;2019
P-44763;2006
P-76060;2022
P-07458;2007
P-00336;2019
P-32696;2006
P-05758;2014
P-12327;1954
P-70353;1982
P-93674;2002
P-30837;2011
P-00867;1966
P-77063;2010
P-93906;1938
P-92483;1962
P-63158;1962
P-37610;1962
P-38439;1954
P-31072;1994
P-58649;2006
P-47597;2014
P-37126;2006
P-28528;2007
P-40197;2010
P-25989;2022
P-47974;2014
P-61906;1962
P-49502;1986
P-51382;1954
P-67332;1934
P-04964;2018
P-02493;1986
P-26798;2015
P-67574;2003
P-40788;2015
P-78793;1994
P-53140;1970
P-91195;1970
P-19498;2003
P-64077;2022
P-48783;2014
P-89903;1995
P-75169;2019
P-12458;1994
P-15705;2002
P-60597;2002
P-87492;2011
P-59298;2002
P-76981;1986
P-99050;1986
P-66125;1982
P-96122;1994
P-32829;1986
P-53843;1986
P-33982;2007
P-87036;1994
P-54370;1978
P-42726;1990
P-34536;1938
P-58688;1995
P-49014;2014
P-02273;2002
P-21704;2014
P-36793;2019
P-53935;1995
P-46939;1962
P-50598;1999
P-88101;2014
P-00668;2002
P-59295;1958
P-06256;2006
P-49154;2003
P-42534;2006
P-33086;1994
P-29967;2010
P-93750;2014
P-43736;1994
P-81706;2022
P-84852;2018
P-02328;2010
P-09059;2014
P-16259;2019
P-86109;2006
P-14758;2010
P-67438;1982
P-95637;1966
P-19936;1966
P-04065;2006
P-22930;2022
P-86360;2007
P-06498;1990
P-78286;2007
P-69967;2019
P-10313;2018
P-28497;2010
P-18523;1954
P-94024;1994
P-01164;2018
P-98699;1999
P-57535;2022
P-12381;2022
P-27744;2022
P-58080;1990
P-11356;1986
P-36196;2010
P-95616;2014
P-48250;2006
P-00042;1958
P-29295;2015
P-85276;1938
P-53205;1999
P-50931;1954
P-85696;2022
P-30564;2015
P-04310;2007
P-32368;2003
P-11915;2006
P-74073;2015
P-50717;1986
P-94567;1999
P-29491;2014
P-79740;2019
P-15566;2022
P-74098;2022
P-11692;2007
P-30335;1995
P-65611;2010
P-67833;1998
P-37963;1994
P-90655;1962
P-87975;1986
P-02080;1998
P-22757;2007
P-83758;2019
P-78197;1962
P-23272;2018
P-83931;1974
P-25760;1934
P-24999;2015
P-58691;1938
P-52816;1966
P-66908;2010
P-76594;2019
P-86464;1998
P-25155;1934
P-11940;2011
P-95847;2022
P-98036;2006
P-15882;1994
P-47188;2014
P-21208;2014
P-37034;2015
P-08514;2002
P-17348;2002
P-39878;1999
P-80374;2011
P-26900;2018
P-76220;2002
P-52220;2003
P-62196;1970
P-89743;2018
P-90633;2002
P-49869;1954
P-36143;1999
P-30411;1995
P-82512;1954
P-72441;1974
P-95747;1982
P-80012;2007
P-60969;1990
P-28154;2014
P-38187;1986
P-50641;2010
P-04888;1998
P-60828;1938
P-61821;1999
P-19591;2018
P-10014;2014
P-95127;2011
P-48934;1998
P-53341;1994
P-78387;2002
P-88732;2014
P-95667;1990
P-03307;1998
P-12946;2019
P-77882;1995
P-26303;2014
P-99498;1966
P-46575;1962
P-91945;2003
P-77277;2010
P-09349;2002
P-95259;2006
P-84762;2002
P-90430;2010
P-54299;1995
P-44601;1954
P-24251;2002
P-12472;1986
P-05007;2019
P-45538;2015
P-81392;2018
P-96824;1998
P-03284;1966
P-51933;2015
P-69986;2019
P-63892;2015
P-16991;1978
P-10757;1995
P-87255;1999
P-91832;2010
P-60513;1938
P-59901;2014
P-48382;1978
P-09127;1999
P-36579;1998
P-55511;2002
P-65970;1962
P-19408;2014
P-19543;1954
P-55504;2006
P-66658;2006
P-87008;2018
P-83450;2019
P-39837;2019
P-43002;2019
P-53798;1986
P-70804;1938
P-70700;2002
P-45469;1974
P-51869;1998
P-85347;1950
P-98080;1995
P-83862;2015
P-23360;1994
P-69979;1999
P-27968;1995
P-53197;2002
P-93209;2014
P-55990;2007
P-41046;1995
P-09742;1998
