key_id;tournament_id;match_id;team_id;home_team;away_team;player_id;shirt_number;position_name;position_code;starter;substitute
19688;WC-2014;M-2014-26;T-35;1;0;P-38682;13;second striker;SS;1;0
19689;WC-2014;M-2014-26;T-35;1;0;P-93922;14;right midfielder;RM;1;0
19690;WC-2014;M-2014-26;T-35;1;0;P-53060;15;left midfielder;LM;1;0
19691;WC-2014;M-2014-26;T-35;1;0;P-93059;18;goal keeper;GK;1;0
19692;WC-2014;M-2014-26;T-35;1;0;P-29674;19;center midfielder;CM;1;0
19693;WC-2014;M-2014-26;T-35;1;0;P-30748;20;center midfielder;CM;1;0
19694;WC-2014;M-2014-26;T-35;1;0;P-64512;21;right back;RB;1;0
19695;WC-2014;M-2014-26;T-35;1;0;P-33029;6;defender;DF;0;1
19696;WC-2014;M-2014-26;T-35;1;0;P-05369;10;midfielder;MF;0;1
19697;WC-2014;M-2014-26;T-35;1;0;P-36601;23;midfielder;MF;0;1
19698;WC-2014;M-2014-26;T-25;0;1;P-72804;2;center back;CB;1;0
19699;WC-2014;M-2014-26;T-25;0;1;P-52676;3;center back;CB;1;0
19700;WC-2014;M-2014-26;T-25;0;1;P-43280;4;right back;RB;1;0
19701;WC-2014;M-2014-26;T-25;0;1;P-33117;6;center midfielder;CM;1;0
19702;WC-2014;M-2014-26;T-25;0;1;P-55935;7;left midfielder;LM;1;0
19703;WC-2014;M-2014-26;T-25;0;1;P-39602;10;left back;LB;1;0
19704;WC-2014;M-2014-26;T-25;0;1;P-79710;11;center forward;CF;1;0
19705;WC-2014;M-2014-26;T-25;0;1;P-75912;13;center forward;CF;1;0
19706;WC-2014;M-2014-26;T-25;0;1;P-01933;14;center midfielder;CM;1;0
19707;WC-2014;M-2014-26;T-25;0;1;P-49265;16;right midfielder;RM;1;0
19708;WC-2014;M-2014-26;T-25;0;1;P-94877;22;goal keeper;GK;1;0
19709;WC-2014;M-2014-26;T-25;0;1;P-42534;8;midfielder;MF;0;1
19710;WC-2014;M-2014-26;T-25;0;1;P-29870;21;defender;DF;0;1
19711;WC-2014;M-2014-26;T-25;0;1;P-13321;23;midfielder;MF;0;1
19712;WC-2014;M-2014-27;T-03;1;0;P-60541;1;goal keeper;GK;1;0
19713;WC-2014;M-2014-27;T-03;1;0;P-61051;2;center back;CB;1;0
19714;WC-2014;M-2014-27;T-03;1;0;P-96639;4;right back;RB;1;0
19715;WC-2014;M-2014-27;T-03;1;0;P-51894;5;center midfielder;CM;1;0
19716;WC-2014;M-2014-27;T-03;1;0;P-42113;7;center midfielder;CM;1;0
19717;WC-2014;M-2014-27;T-03;1;0;P-29398;9;center forward;CF;1;0
19718;WC-2014;M-2014-27;T-03;1;0;P-14758;10;right forward;RF;1;0
19719;WC-2014;M-2014-27;T-03;1;0;P-77063;14;center midfielder;CM;1;0
19720;WC-2014;M-2014-27;T-03;1;0;P-18222;16;left back;LB;1;0
19721;WC-2014;M-2014-27;T-03;1;0;P-72244;17;center back;CB;1;0
19722;WC-2014;M-2014-27;T-03;1;0;P-36870;20;left forward;LF;1;0
19723;WC-2014;M-2014-27;T-03;1;0;P-38647;6;midfielder;MF;0;1
19724;WC-2014;M-2014-27;T-03;1;0;P-27419;18;forward;FW;0;1
19725;WC-2014;M-2014-27;T-03;1;0;P-69953;22;forward;FW;0;1
19726;WC-2014;M-2014-27;T-38;0;1;P-75785;3;left midfielder;LM;1;0
19727;WC-2014;M-2014-27;T-38;0;1;P-19512;4;right back;RB;1;0
19728;WC-2014;M-2014-27;T-38;0;1;P-94570;5;center back;CB;1;0
19729;WC-2014;M-2014-27;T-38;0;1;P-59901;6;defensive midfielder;DM;1;0
19730;WC-2014;M-2014-27;T-38;0;1;P-00111;7;center midfielder;CM;1;0
19731;WC-2014;M-2014-27;T-38;0;1;P-13053;12;goal keeper;GK;1;0
19732;WC-2014;M-2014-27;T-38;0;1;P-20969;14;defensive midfielder;DM;1;0
19733;WC-2014;M-2014-27;T-38;0;1;P-23272;15;center back;CB;1;0
19734;WC-2014;M-2014-27;T-38;0;1;P-85324;16;center forward;CF;1;0
19735;WC-2014;M-2014-27;T-38;0;1;P-84406;21;right midfielder;RM;1;0
19736;WC-2014;M-2014-27;T-38;0;1;P-94249;23;left back;LB;1;0
19737;WC-2014;M-2014-27;T-38;0;1;P-82213;2;defender;DF;0;1
19738;WC-2014;M-2014-27;T-38;0;1;P-05990;8;midfielder;MF;0;1
19739;WC-2014;M-2014-27;T-38;0;1;P-98775;9;midfielder;MF;0;1
19740;WC-2014;M-2014-28;T-31;1;0;P-19408;1;goal keeper;GK;1;0
19741;WC-2014;M-2014-28;T-31;1;0;P-54036;4;left back;LB;1;0
19742;WC-2014;M-2014-28;T-31;1;0;P-81447;5;center back;CB;1;0
19743;WC-2014;M-2014-28;T-31;1;0;P-13029;6;center midfielder;CM;1;0
19744;WC-2014;M-2014-28;T-31;1;0;P-12818;8;right winger;RW;1;0
19745;WC-2014;M-2014-28;T-31;1;0;P-28154;13;center forward;CF;1;0
19746;WC-2014;M-2014-28;T-31;1;0;P-18599;16;defensive midfielder;DM;1;0
19747;WC-2014;M-2014-28;T-31;1;0;P-02328;17;center back;CB;1;0
19748;WC-2014;M-2014-28;T-31;1;0;P-39356;18;center midfielder;CM;1;0
19749;WC-2014;M-2014-28;T-31;1;0;P-63673;19;left winger;LW;1;0
19750;WC-2014;M-2014-28;T-31;1;0;P-04224;20;right back;RB;1;0
19751;WC-2014;M-2014-28;T-31;1;0;P-43400;7;midfielder;MF;0;1
19752;WC-2014;M-2014-28;T-31;1;0;P-27787;11;forward;FW;0;1
19753;WC-2014;M-2014-28;T-31;1;0;P-67414;21;defender;DF;0;1
19754;WC-2014;M-2014-28;T-32;0;1;P-38556;3;center forward;CF;1;0
19755;WC-2014;M-2014-28;T-32;0;1;P-48310;7;right winger;RW;1;0
19756;WC-2014;M-2014-28;T-32;0;1;P-66316;9;attacking midfielder;AM;1;0
19757;WC-2014;M-2014-28;T-32;0;1;P-01945;10;left winger;LW;1;0
19758;WC-2014;M-2014-28;T-32;0;1;P-50641;11;center midfielder;CM;1;0
19759;WC-2014;M-2014-28;T-32;0;1;P-24689;16;goal keeper;GK;1;0
19760;WC-2014;M-2014-28;T-32;0;1;P-96497;17;center midfielder;CM;1;0
19761;WC-2014;M-2014-28;T-32;0;1;P-93750;19;center back;CB;1;0
19762;WC-2014;M-2014-28;T-32;0;1;P-39956;20;left back;LB;1;0
19763;WC-2014;M-2014-28;T-32;0;1;P-06024;21;center back;CB;1;0
19764;WC-2014;M-2014-28;T-32;0;1;P-05368;23;right back;RB;1;0
19765;WC-2014;M-2014-28;T-32;0;1;P-89904;8;midfielder;MF;0;1
19766;WC-2014;M-2014-28;T-32;0;1;P-31765;13;forward;FW;0;1
19767;WC-2014;M-2014-28;T-32;0;1;P-31813;22;midfielder;MF;0;1
19768;WC-2014;M-2014-29;T-50;1;0;P-39249;1;goal keeper;GK;1;0
19769;WC-2014;M-2014-29;T-50;1;0;P-64104;2;center back;CB;1;0
19770;WC-2014;M-2014-29;T-50;1;0;P-22192;5;right back;RB;1;0
19771;WC-2014;M-2014-29;T-50;1;0;P-19591;7;right winger;RW;1;0
19772;WC-2014;M-2014-29;T-50;1;0;P-70006;8;attacking midfielder;AM;1;0
19773;WC-2014;M-2014-29;T-50;1;0;P-95567;9;center forward;CF;1;0
19774;WC-2014;M-2014-29;T-50;1;0;P-01164;10;center midfielder;CM;1;0
19775;WC-2014;M-2014-29;T-50;1;0;P-79048;13;center back;CB;1;0
19776;WC-2014;M-2014-29;T-50;1;0;P-94774;17;center midfielder;CM;1;0
19777;WC-2014;M-2014-29;T-50;1;0;P-66596;18;left winger;LW;1;0
19778;WC-2014;M-2014-29;T-50;1;0;P-98806;22;left back;LB;1;0
19779;WC-2014;M-2014-29;T-50;1;0;P-28119;3;midfielder;MF;0;1
19780;WC-2014;M-2014-29;T-50;1;0;P-03886;23;forward;FW;0;1
19781;WC-2014;M-2014-29;T-08;0;1;P-80138;1;goal keeper;GK;1;0
19782;WC-2014;M-2014-29;T-08;0;1;P-68768;4;center back;CB;1;0
19783;WC-2014;M-2014-29;T-08;0;1;P-74144;7;defensive midfielder;DM;1;0
19784;WC-2014;M-2014-29;T-08;0;1;P-19478;8;defensive midfielder;DM;1;0
19785;WC-2014;M-2014-29;T-08;0;1;P-75995;10;attacking midfielder;AM;1;0
19786;WC-2014;M-2014-29;T-08;0;1;P-31839;11;center forward;CF;1;0
19787;WC-2014;M-2014-29;T-08;0;1;P-63525;13;right back;RB;1;0
19788;WC-2014;M-2014-29;T-08;0;1;P-19073;15;center back;CB;1;0
19789;WC-2014;M-2014-29;T-08;0;1;P-74278;16;left winger;LW;1;0
19790;WC-2014;M-2014-29;T-08;0;1;P-34727;18;left back;LB;1;0
19791;WC-2014;M-2014-29;T-08;0;1;P-03146;20;right winger;RW;1;0
19792;WC-2014;M-2014-29;T-08;0;1;P-43723;9;forward;FW;0;1
19793;WC-2014;M-2014-29;T-08;0;1;P-85929;14;midfielder;MF;0;1
19794;WC-2014;M-2014-29;T-08;0;1;P-94434;23;midfielder;MF;0;1
19795;WC-2014;M-2014-30;T-06;1;0;P-09658;1;goal keeper;GK;1;0
19796;WC-2014;M-2014-30;T-06;1;0;P-70547;2;right back;RB;1;0
19797;WC-2014;M-2014-30;T-06;1;0;P-92866;3;left back;LB;1;0
19798;WC-2014;M-2014-30;T-06;1;0;P-95269;4;center back;CB;1;0
19799;WC-2014;M-2014-30;T-06;1;0;P-53048;6;center midfielder;CM;1;0
19800;WC-2014;M-2014-30;T-06;1;0;P-48955;7;attacking midfielder;AM;1;0
19801;WC-2014;M-2014-30;T-06;1;0;P-63363;8;center midfielder;CM;1;0
19802;WC-2014;M-2014-30;T-06;1;0;P-72637;9;center forward;CF;1;0
19803;WC-2014;M-2014-30;T-06;1;0;P-72011;10;left winger;LW;1;0
19804;WC-2014;M-2014-30;T-06;1;0;P-84852;14;right winger;RW;1;0
19805;WC-2014;M-2014-30;T-06;1;0;P-21070;15;center back;CB;1;0
19806;WC-2014;M-2014-30;T-06;1;0;P-64049;5;defender;DF;0;1
19807;WC-2014;M-2014-30;T-06;1;0;P-25209;11;midfielder;MF;0;1
19808;WC-2014;M-2014-30;T-06;1;0;P-77619;17;forward;FW;0;1
19809;WC-2014;M-2014-30;T-62;0;1;P-95453;1;goal keeper;GK;1;0
19810;WC-2014;M-2014-30;T-62;0;1;P-21554;2;right back;RB;1;0
19811;WC-2014;M-2014-30;T-62;0;1;P-79763;4;center back;CB;1;0
19812;WC-2014;M-2014-30;T-62;0;1;P-12197;6;attacking midfielder;AM;1;0
19813;WC-2014;M-2014-30;T-62;0;1;P-30808;8;defensive midfielder;DM;1;0
19814;WC-2014;M-2014-30;T-62;0;1;P-67113;9;center forward;CF;1;0
19815;WC-2014;M-2014-30;T-62;0;1;P-31094;14;center back;CB;1;0
19816;WC-2014;M-2014-30;T-62;0;1;P-27894;17;left winger;LW;1;0
19817;WC-2014;M-2014-30;T-62;0;1;P-06356;19;right winger;RW;1;0
19818;WC-2014;M-2014-30;T-62;0;1;P-08275;20;center midfielder;CM;1;0
19819;WC-2014;M-2014-30;T-62;0;1;P-63644;23;left back;LB;1;0
19820;WC-2014;M-2014-30;T-62;0;1;P-69896;10;midfielder;MF;0;1
19821;WC-2014;M-2014-30;T-62;0;1;P-89971;11;forward;FW;0;1
19822;WC-2014;M-2014-30;T-62;0;1;P-98872;22;defender;DF;0;1
19823;WC-2014;M-2014-31;T-71;1;0;P-88939;1;goal keeper;GK;1;0
19824;WC-2014;M-2014-31;T-71;1;0;P-13271;3;left back;LB;1;0
19825;WC-2014;M-2014-31;T-71;1;0;P-07259;5;center back;CB;1;0
19826;WC-2014;M-2014-31;T-71;1;0;P-77335;9;left winger;LW;1;0
19827;WC-2014;M-2014-31;T-71;1;0;P-06608;10;center forward;CF;1;0
19828;WC-2014;M-2014-31;T-71;1;0;P-64718;12;right back;RB;1;0
19829;WC-2014;M-2014-31;T-71;1;0;P-47440;13;attacking midfielder;AM;1;0
19830;WC-2014;M-2014-31;T-71;1;0;P-29447;14;center midfielder;CM;1;0
19831;WC-2014;M-2014-31;T-71;1;0;P-48433;16;center midfielder;CM;1;0
19832;WC-2014;M-2014-31;T-71;1;0;P-40927;17;right winger;RW;1;0
19833;WC-2014;M-2014-31;T-71;1;0;P-55453;20;center back;CB;1;0
19834;WC-2014;M-2014-31;T-71;1;0;P-71308;11;forward;FW;0;1
19835;WC-2014;M-2014-31;T-71;1;0;P-15736;18;forward;FW;0;1
19836;WC-2014;M-2014-31;T-71;1;0;P-03922;19;forward;FW;0;1
19837;WC-2014;M-2014-31;T-01;0;1;P-21116;2;center back;CB;1;0
19838;WC-2014;M-2014-31;T-01;0;1;P-19453;5;center back;CB;1;0
19839;WC-2014;M-2014-31;T-01;0;1;P-09059;6;left wing back;LWB;1;0
19840;WC-2014;M-2014-31;T-01;0;1;P-12165;10;right winger;RW;1;0
19841;WC-2014;M-2014-31;T-01;0;1;P-24983;11;center midfielder;CM;1;0
19842;WC-2014;M-2014-31;T-01;0;1;P-21704;12;center back;CB;1;0
19843;WC-2014;M-2014-31;T-01;0;1;P-59199;13;center forward;CF;1;0
19844;WC-2014;M-2014-31;T-01;0;1;P-96340;14;left winger;LW;1;0
19845;WC-2014;M-2014-31;T-01;0;1;P-59147;18;center midfielder;CM;1;0
19846;WC-2014;M-2014-31;T-01;0;1;P-58383;20;right wing back;RWB;1;0
19847;WC-2014;M-2014-31;T-01;0;1;P-00596;23;goal keeper;GK;1;0
19848;WC-2014;M-2014-31;T-01;0;1;P-41251;4;defender;DF;0;1
19849;WC-2014;M-2014-31;T-01;0;1;P-23484;8;midfielder;MF;0;1
19850;WC-2014;M-2014-31;T-01;0;1;P-31598;9;forward;FW;0;1
19851;WC-2014;M-2014-32;T-83;1;0;P-50522;1;goal keeper;GK;1;0
19852;WC-2014;M-2014-32;T-83;1;0;P-97258;4;attacking midfielder;AM;1;0
19853;WC-2014;M-2014-32;T-83;1;0;P-95009;5;center back;CB;1;0
19854;WC-2014;M-2014-32;T-83;1;0;P-91976;7;left back;LB;1;0
19855;WC-2014;M-2014-32;T-83;1;0;P-18672;8;center forward;CF;1;0
19856;WC-2014;M-2014-32;T-83;1;0;P-09053;11;right winger;RW;1;0
19857;WC-2014;M-2014-32;T-83;1;0;P-10072;13;center midfielder;CM;1;0
19858;WC-2014;M-2014-32;T-83;1;0;P-45750;15;center midfielder;CM;1;0
19859;WC-2014;M-2014-32;T-83;1;0;P-51653;19;left winger;LW;1;0
19860;WC-2014;M-2014-32;T-83;1;0;P-31173;20;center back;CB;1;0
19861;WC-2014;M-2014-32;T-83;1;0;P-71933;23;right back;RB;1;0
19862;WC-2014;M-2014-32;T-83;1;0;P-95273;2;defender;DF;0;1
19863;WC-2014;M-2014-32;T-83;1;0;P-20244;3;defender;DF;0;1
19864;WC-2014;M-2014-32;T-83;1;0;P-78024;18;forward;FW;0;1
19865;WC-2014;M-2014-32;T-58;0;1;P-76960;2;center back;CB;1;0
19866;WC-2014;M-2014-32;T-58;0;1;P-98693;4;defensive midfielder;DM;1;0
19867;WC-2014;M-2014-32;T-58;0;1;P-70442;7;left winger;LW;1;0
19868;WC-2014;M-2014-32;T-58;0;1;P-89743;8;center midfielder;CM;1;0
19869;WC-2014;M-2014-32;T-58;0;1;P-55321;13;center back;CB;1;0
19870;WC-2014;M-2014-32;T-58;0;1;P-88101;16;center midfielder;CM;1;0
19871;WC-2014;M-2014-32;T-58;0;1;P-78296;17;right winger;RW;1;0
19872;WC-2014;M-2014-32;T-58;0;1;P-75772;19;left back;LB;1;0
19873;WC-2014;M-2014-32;T-58;0;1;P-17971;21;right back;RB;1;0
19874;WC-2014;M-2014-32;T-58;0;1;P-27059;22;goal keeper;GK;1;0
19875;WC-2014;M-2014-32;T-58;0;1;P-83900;23;center forward;CF;1;0
19876;WC-2014;M-2014-32;T-58;0;1;P-44689;6;midfielder;MF;0;1
19877;WC-2014;M-2014-32;T-58;0;1;P-20926;11;forward;FW;0;1
19878;WC-2014;M-2014-32;T-58;0;1;P-25600;18;midfielder;MF;0;1
19879;WC-2014;M-2014-33;T-04;1;0;P-10244;1;goal keeper;GK;1;0
19880;WC-2014;M-2014-33;T-04;1;0;P-05392;3;left back;LB;1;0
19881;WC-2014;M-2014-33;T-04;1;0;P-77068;6;center back;CB;1;0
19882;WC-2014;M-2014-33;T-04;1;0;P-35837;7;right winger;RW;1;0
19883;WC-2014;M-2014-33;T-04;1;0;P-81067;9;center forward;CF;1;0
19884;WC-2014;M-2014-33;T-04;1;0;P-84412;11;left winger;LW;1;0
19885;WC-2014;M-2014-33;T-04;1;0;P-52319;13;center midfielder;CM;1;0
19886;WC-2014;M-2014-33;T-04;1;0;P-37275;15;center midfielder;CM;1;0
19887;WC-2014;M-2014-33;T-04;1;0;P-93567;17;center midfielder;CM;1;0
19888;WC-2014;M-2014-33;T-04;1;0;P-95590;19;right back;RB;1;0
19889;WC-2014;M-2014-33;T-04;1;0;P-60159;22;center back;CB;1;0
19890;WC-2014;M-2014-33;T-04;1;0;P-65381;10;midfielder;MF;0;1
19891;WC-2014;M-2014-33;T-04;1;0;P-09100;14;midfielder;MF;0;1
19892;WC-2014;M-2014-33;T-04;1;0;P-84486;23;midfielder;MF;0;1
19893;WC-2014;M-2014-33;T-73;0;1;P-24647;2;center back;CB;1;0
19894;WC-2014;M-2014-33;T-73;0;1;P-35157;5;right back;RB;1;0
19895;WC-2014;M-2014-33;T-73;0;1;P-56330;6;attacking midfielder;AM;1;0
19896;WC-2014;M-2014-33;T-73;0;1;P-49097;7;left winger;LW;1;0
19897;WC-2014;M-2014-33;T-73;0;1;P-71661;9;center forward;CF;1;0
19898;WC-2014;M-2014-33;T-73;0;1;P-73924;14;center midfielder;CM;1;0
19899;WC-2014;M-2014-33;T-73;0;1;P-89177;15;center back;CB;1;0
19900;WC-2014;M-2014-33;T-73;0;1;P-37294;17;center midfielder;CM;1;0
19901;WC-2014;M-2014-33;T-73;0;1;P-01416;18;left back;LB;1;0
19902;WC-2014;M-2014-33;T-73;0;1;P-98074;20;right winger;RW;1;0
19903;WC-2014;M-2014-33;T-73;0;1;P-44334;23;goal keeper;GK;1;0
19904;WC-2014;M-2014-33;T-73;0;1;P-81297;10;midfielder;MF;0;1
19905;WC-2014;M-2014-33;T-73;0;1;P-47597;13;midfielder;MF;0;1
19906;WC-2014;M-2014-33;T-73;0;1;P-64102;21;midfielder;MF;0;1
19907;WC-2014;M-2014-34;T-48;1;0;P-68395;1;goal keeper;GK;1;0
19908;WC-2014;M-2014-34;T-48;1;0;P-21798;2;center back;CB;1;0
19909;WC-2014;M-2014-34;T-48;1;0;P-70280;3;center back;CB;1;0
19910;WC-2014;M-2014-34;T-48;1;0;P-39861;5;left back;LB;1;0
19911;WC-2014;M-2014-34;T-48;1;0;P-53668;6;center midfielder;CM;1;0
19912;WC-2014;M-2014-34;T-48;1;0;P-21790;7;right back;RB;1;0
19913;WC-2014;M-2014-34;T-48;1;0;P-51336;10;attacking midfielder;AM;1;0
19914;WC-2014;M-2014-34;T-48;1;0;P-23705;11;second striker;SS;1;0
19915;WC-2014;M-2014-34;T-48;1;0;P-33312;15;left midfielder;LM;1;0
19916;WC-2014;M-2014-34;T-48;1;0;P-62029;17;center forward;CF;1;0
19917;WC-2014;M-2014-34;T-48;1;0;P-85698;20;right midfielder;RM;1;0
19918;WC-2014;M-2014-34;T-48;1;0;P-70414;14;defender;DF;0;1
19919;WC-2014;M-2014-34;T-48;1;0;P-20877;18;midfielder;MF;0;1
19920;WC-2014;M-2014-34;T-48;1;0;P-27540;21;midfielder;MF;0;1
19921;WC-2014;M-2014-34;T-13;0;1;P-89601;1;goal keeper;GK;1;0
19922;WC-2014;M-2014-34;T-13;0;1;P-09990;2;left wing back;LWB;1;0
19923;WC-2014;M-2014-34;T-13;0;1;P-16376;4;right wing back;RWB;1;0
19924;WC-2014;M-2014-34;T-13;0;1;P-94202;5;center back;CB;1;0
19925;WC-2014;M-2014-34;T-13;0;1;P-30014;7;center forward;CF;1;0
19926;WC-2014;M-2014-34;T-13;0;1;P-36808;11;center forward;CF;1;0
19927;WC-2014;M-2014-34;T-13;0;1;P-92626;16;attacking midfielder;AM;1;0
19928;WC-2014;M-2014-34;T-13;0;1;P-49014;17;center back;CB;1;0
19929;WC-2014;M-2014-34;T-13;0;1;P-21890;18;center back;CB;1;0
19930;WC-2014;M-2014-34;T-13;0;1;P-22391;20;center midfielder;CM;1;0
19931;WC-2014;M-2014-34;T-13;0;1;P-74494;21;center midfielder;CM;1;0
19932;WC-2014;M-2014-34;T-13;0;1;P-89582;9;forward;FW;0;1
19933;WC-2014;M-2014-34;T-13;0;1;P-65631;10;midfielder;MF;0;1
19934;WC-2014;M-2014-34;T-13;0;1;P-74480;15;midfielder;MF;0;1
19935;WC-2014;M-2014-35;T-11;1;0;P-93209;3;center back;CB;1;0
19936;WC-2014;M-2014-35;T-11;1;0;P-88732;7;defensive midfielder;DM;1;0
19937;WC-2014;M-2014-35;T-11;1;0;P-65896;8;left winger;LW;1;0
19938;WC-2014;M-2014-35;T-11;1;0;P-53452;10;center forward;CF;1;0
19939;WC-2014;M-2014-35;T-11;1;0;P-97635;12;left back;LB;1;0
19940;WC-2014;M-2014-35;T-11;1;0;P-06117;13;right winger;RW;1;0
19941;WC-2014;M-2014-35;T-11;1;0;P-28726;16;goal keeper;GK;1;0
19942;WC-2014;M-2014-35;T-11;1;0;P-48783;17;center midfielder;CM;1;0
19943;WC-2014;M-2014-35;T-11;1;0;P-48455;18;center midfielder;CM;1;0
19944;WC-2014;M-2014-35;T-11;1;0;P-47974;21;center back;CB;1;0
19945;WC-2014;M-2014-35;T-11;1;0;P-05805;22;right back;RB;1;0
19946;WC-2014;M-2014-35;T-11;1;0;P-67012;11;midfielder;MF;0;1
19947;WC-2014;M-2014-35;T-11;1;0;P-10830;15;forward;FW;0;1
19948;WC-2014;M-2014-35;T-11;1;0;P-72737;20;midfielder;MF;0;1
19949;WC-2014;M-2014-35;T-09;0;1;P-09441;2;right back;RB;1;0
19950;WC-2014;M-2014-35;T-09;0;1;P-32798;3;center back;CB;1;0
19951;WC-2014;M-2014-35;T-09;0;1;P-87449;4;center back;CB;1;0
19952;WC-2014;M-2014-35;T-09;0;1;P-70650;6;left back;LB;1;0
19953;WC-2014;M-2014-35;T-09;0;1;P-86524;7;right winger;RW;1;0
19954;WC-2014;M-2014-35;T-09;0;1;P-54013;8;right midfielder;RM;1;0
19955;WC-2014;M-2014-35;T-09;0;1;P-54042;9;center forward;CF;1;0
19956;WC-2014;M-2014-35;T-09;0;1;P-87008;10;left winger;LW;1;0
19957;WC-2014;M-2014-35;T-09;0;1;P-37239;11;left midfielder;LM;1;0
19958;WC-2014;M-2014-35;T-09;0;1;P-11275;12;goal keeper;GK;1;0
19959;WC-2014;M-2014-35;T-09;0;1;P-43410;17;defensive midfielder;DM;1;0
19960;WC-2014;M-2014-35;T-09;0;1;P-41758;5;midfielder;MF;0;1
19961;WC-2014;M-2014-35;T-09;0;1;P-86499;16;midfielder;MF;0;1
19962;WC-2014;M-2014-35;T-09;0;1;P-62621;19;midfielder;MF;0;1
19963;WC-2014;M-2014-36;T-18;1;0;P-85818;1;goal keeper;GK;1;0
19964;WC-2014;M-2014-36;T-18;1;0;P-65425;2;left back;LB;1;0
19965;WC-2014;M-2014-36;T-18;1;0;P-52946;3;center midfielder;CM;1;0
19966;WC-2014;M-2014-36;T-18;1;0;P-93884;4;right winger;RW;1;0
19967;WC-2014;M-2014-36;T-18;1;0;P-08916;5;center back;CB;1;0
19968;WC-2014;M-2014-36;T-18;1;0;P-56297;6;center back;CB;1;0
19969;WC-2014;M-2014-36;T-18;1;0;P-65979;7;center midfielder;CM;1;0
19970;WC-2014;M-2014-36;T-18;1;0;P-29491;10;attacking midfielder;AM;1;0
19971;WC-2014;M-2014-36;T-18;1;0;P-97008;11;right back;RB;1;0
19972;WC-2014;M-2014-36;T-18;1;0;P-25745;17;center forward;CF;1;0
19973;WC-2014;M-2014-36;T-18;1;0;P-13265;18;left winger;LW;1;0
19974;WC-2014;M-2014-36;T-18;1;0;P-65367;9;forward;FW;0;1
19975;WC-2014;M-2014-36;T-18;1;0;P-44463;16;forward;FW;0;1
19976;WC-2014;M-2014-36;T-18;1;0;P-07670;20;midfielder;MF;0;1
19977;WC-2014;M-2014-36;T-46;0;1;P-11191;2;center back;CB;1;0
19978;WC-2014;M-2014-36;T-46;0;1;P-44763;4;center back;CB;1;0
19979;WC-2014;M-2014-36;T-46;0;1;P-42911;6;center midfielder;CM;1;0
19980;WC-2014;M-2014-36;T-46;0;1;P-10063;7;left wing back;LWB;1;0
19981;WC-2014;M-2014-36;T-46;0;1;P-77047;10;second striker;SS;1;0
19982;WC-2014;M-2014-36;T-46;0;1;P-80826;13;goal keeper;GK;1;0
19983;WC-2014;M-2014-36;T-46;0;1;P-21208;15;center back;CB;1;0
19984;WC-2014;M-2014-36;T-46;0;1;P-40312;18;center midfielder;CM;1;0
19985;WC-2014;M-2014-36;T-46;0;1;P-83642;19;center forward;CF;1;0
19986;WC-2014;M-2014-36;T-46;0;1;P-01835;22;right wing back;RWB;1;0
19987;WC-2014;M-2014-36;T-46;0;1;P-22756;23;defensive midfielder;DM;1;0
19988;WC-2014;M-2014-36;T-46;0;1;P-36687;8;midfielder;MF;0;1
19989;WC-2014;M-2014-36;T-46;0;1;P-36515;14;forward;FW;0;1
19990;WC-2014;M-2014-36;T-46;0;1;P-77489;21;midfielder;MF;0;1
19991;WC-2014;M-2014-37;T-17;1;0;P-81392;1;goal keeper;GK;1;0
19992;WC-2014;M-2014-37;T-17;1;0;P-04808;3;sweeper;SW;1;0
19993;WC-2014;M-2014-37;T-17;1;0;P-11767;5;defensive midfielder;DM;1;0
19994;WC-2014;M-2014-37;T-17;1;0;P-97912;6;center back;CB;1;0
19995;WC-2014;M-2014-37;T-17;1;0;P-70812;9;center forward;CF;1;0
19996;WC-2014;M-2014-37;T-17;1;0;P-99590;10;center midfielder;CM;1;0
19997;WC-2014;M-2014-37;T-17;1;0;P-21246;14;second striker;SS;1;0
19998;WC-2014;M-2014-37;T-17;1;0;P-81779;15;left wing back;LWB;1;0
19999;WC-2014;M-2014-37;T-17;1;0;P-26483;16;right wing back;RWB;1;0
20000;WC-2014;M-2014-37;T-17;1;0;P-24978;17;center midfielder;CM;1;0
20001;WC-2014;M-2014-37;T-17;1;0;P-88814;19;center back;CB;1;0
20002;WC-2014;M-2014-37;T-17;1;0;P-57722;7;midfielder;MF;0;1
20003;WC-2014;M-2014-37;T-17;1;0;P-74906;11;midfielder;MF;0;1
20004;WC-2014;M-2014-37;T-17;1;0;P-11307;21;forward;FW;0;1
20005;WC-2014;M-2014-37;T-28;0;1;P-56280;5;center back;CB;1;0
20006;WC-2014;M-2014-37;T-28;0;1;P-39063;7;center midfielder;CM;1;0
20007;WC-2014;M-2014-37;T-28;0;1;P-65534;8;center midfielder;CM;1;0
20008;WC-2014;M-2014-37;T-28;0;1;P-06678;9;center forward;CF;1;0
20009;WC-2014;M-2014-37;T-28;0;1;P-87661;12;center back;CB;1;0
20010;WC-2014;M-2014-37;T-28;0;1;P-31138;13;goal keeper;GK;1;0
20011;WC-2014;M-2014-37;T-28;0;1;P-06851;16;right back;RB;1;0
20012;WC-2014;M-2014-37;T-28;0;1;P-95616;17;right winger;RW;1;0
20013;WC-2014;M-2014-37;T-28;0;1;P-22075;20;left winger;LW;1;0
20014;WC-2014;M-2014-37;T-28;0;1;P-48443;21;attacking midfielder;AM;1;0
